	id	timestamp	action_type	parent_id	parent_user_id	parent	parent_text	user_id	user_screen_name	text	geo	postTweet	keyN	pro_prob	anti_prob	neutral_prob	label	name	rawTweet	tweet_id	n_key	mentions	hashtags
943	732598512194588673	2016-05-17 15:47:50	retweet	732556317429207041	2758100418.0	GlasnostGone	#Eurovision: #Russia reacts with @Twitter hack. Hardly used misspelt # promoted instead of #Jamala. #Crimea #Tatars. https://t.co/EAbl8SWvy5	1654822154.0	user_3021	RT @GlasnostGone: #Eurovision: #Russia reacts with @Twitter hack. Hardly used misspelt # promoted instead of #Jamala. #Crimea #Tatars. http…	[]	crimea eurovision hack jamala misspelt promoted reacts rt russia tatars	0.0	0.0	0.0	0.0	2	EvgeniaMer	RT @GlasnostGone: #Eurovision: #Russia reacts with @Twitter hack. Hardly used misspelt # promoted instead of #Jamala. #Crimea #Tatars. http…	7.325985121945887e+17	10	['@GlasnostGone', '@Twitter']	['#Eurovision', '#Russia', '#Jamala', '#Crimea', '#Tatars']
944	732598606872580097	2016-05-17 15:48:13	retweet	732567200494583810	285502685.0	marcelsardo	😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https://t.co/wi5IONuYIJ	3346642625.0	user_1513	RT @marcelsardo: 😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https…	[]	conference hang jamala kiew lazarev mistakenly opened press rt sergey song 😂😂	0.0	0.0	0.0	0.0	1	justfightX	RT @marcelsardo: 😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https…	7.325986068725801e+17	12	['@marcelsardo']	['#Jamala']
945	732598672517529600	2016-05-17 15:48:29	retweet	732567200494583810	285502685.0	marcelsardo	😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https://t.co/wi5IONuYIJ	1273247052.0	user_1570	RT @marcelsardo: 😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https…	[]	conference hang jamala kiew lazarev mistakenly opened press rt sergey song 😂😂	0.0	0.0	0.0	0.0	1	LoveDomine	RT @marcelsardo: 😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https…	7.325986725175296e+17	12	['@marcelsardo']	['#Jamala']
946	732598894941634560	2016-05-17 15:49:22	quote	732593368400793600	2598298903.0	StormBringer15	#breaking European Broadcasting Union WILL NOT ACCEPT PETITION OF 300K PEOPLE LEAVING VICTORY TO #UKRAINE #Russia #ESC2016 #Eurovision	3246064769.0	user_3004	Maybe they first have to ask #NATO . I know, it`s sarcastic. I`m still shocked by NATOs open affiliation wth @jamala https://t.co/12QSTWd2qn	[]	affiliation it know nato natos open sarcastic shocked wth	0.0	0.0	0.0	0.0	1	ZlatkoPercinic	Maybe they first have to ask #NATO . I know, it`s sarcastic. I`m still shocked by NATOs open affiliation wth @jamala https://t.co/12QSTWd2qn	7.325988949416346e+17	9	['@jamala']	['#NATO']
947	732599365576052736	2016-05-17 15:51:14	tweet	732599365576052736	176949501.0	MrKovalenko	'They kill you all': why #Ukrainian #Eurovision winner, #Jamala, angered Russia with her 1944 song | via @telegraph https://t.co/qj2bQSBWkD	176949501.0	user_1386	'They kill you all': why #Ukrainian #Eurovision winner, #Jamala, angered Russia with her 1944 song | via @telegraph https://t.co/qj2bQSBWkD	[]	1944 all angered eurovision jamala kill russia song they ukrainian winner	0.0	0.0	0.0	0.0	2	MrKovalenko	'They kill you all': why #Ukrainian #Eurovision winner, #Jamala, angered Russia with her 1944 song | via @telegraph https://t.co/qj2bQSBWkD	7.325993655760527e+17	11	['@telegraph']	['#Ukrainian', '#Eurovision', '#Jamala']
948	732600251882803200	2016-05-17 15:54:45	retweet	732348069031886849	2462268236.0	JohnDelacour	I must say I feel a little sorry for @jamala, from the start simply a tool in the West’s ❝#CrimeanTatars❞ campaign https://t.co/ZduJgP8X7J	2316065196.0	user_1648	RT @JohnDelacour: I must say I feel a little sorry for @jamala, from the start simply a tool in the West’s ❝#CrimeanTatars❞ campaign https:…	[]	campaign crimeantatars❞ feel rt simply start tool west	0.0	0.0	0.0	0.0	1	JosMirek	RT @JohnDelacour: I must say I feel a little sorry for @jamala, from the start simply a tool in the West’s ❝#CrimeanTatars❞ campaign https:…	7.326002518828032e+17	8	['@JohnDelacour', '@jamala']	['#CrimeanTatars']
949	732600609824747520	2016-05-17 15:56:11	tweet	732600609824747520	3342934864.0	watsupeurope	UK: Eurovision winner Jamala:  Song ‘not political statement’ – BBC News https://t.co/UpR01kvqEk	3342934864.0	user_718	UK: Eurovision winner Jamala:  Song ‘not political statement’ – BBC News https://t.co/UpR01kvqEk	[]	bbc eurovision jamala news not political song statement uk winner	0.0	0.0	0.0	0.0	2	watsupeurope	UK: Eurovision winner Jamala:  Song ‘not political statement’ – BBC News https://t.co/UpR01kvqEk	7.326006098247475e+17	10	[]	[]
950	732600835146952704	2016-05-17 15:57:04	tweet	732600835146952704	3082499172.0	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song https://t.co/wDJoVNkwNf https://t.co/ZFAAUtUoU0	3082499172.0	user_2380	.@jamala, #Eurovision winner: I don't have any political statement in my song https://t.co/wDJoVNkwNf https://t.co/ZFAAUtUoU0	[]	@jamala eurovision political song statement winner	0.0	0.0	0.0	0.0	2	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song https://t.co/wDJoVNkwNf https://t.co/ZFAAUtUoU0	7.326008351469527e+17	6	['@jamala']	['#Eurovision']
951	732600848610660352	2016-05-17 15:57:08	reply	732585655054766081	83795099.0	NATO	@NATO @jamala Jamala, the Ukrainian singer who won 2016 Eurovision contest with a song on the fate of https://t.co/UHqMpxHj9Y	296476996.0	user_2982	@NATO @jamala Jamala, the Ukrainian singer who won 2016 Eurovision contest with a song on the fate of https://t.co/UHqMpxHj9Y	[]	2016 contest eurovision fate jamala singer song ukrainian won	0.0	0.0	0.0	0.0	1	dekikrim	@NATO @jamala Jamala, the Ukrainian singer who won 2016 Eurovision contest with a song on the fate of https://t.co/UHqMpxHj9Y	7.326008486106604e+17	9	['@NATO', '@jamala']	[]
952	732602216901660673	2016-05-17 16:02:34	retweet	732468777275686912	86327801.0	PaulNiland	Please read this article, I think it's quite important. Ukraine, culture, cultural diplomacy, Jamala, communication. https://t.co/m2IJfR28JS	20467453.0	user_3038	RT @PaulNiland: Please read this article, I think it's quite important. Ukraine, culture, cultural diplomacy, Jamala, communication. https:…	[]	article communication cultural culture diplomacy important jamala read rt ukraine	0.0	0.0	0.0	0.0	2	pauloCanning	RT @PaulNiland: Please read this article, I think it's quite important. Ukraine, culture, cultural diplomacy, Jamala, communication. https:…	7.326022169016607e+17	10	['@PaulNiland']	[]
953	732602341732421633	2016-05-17 16:03:04	tweet	732602341732421633	7.169406792058061e+17	Ukr_Newz	Eurovision: How Twitter reacted to Jamala's win:   https://t.co/beEzBMYXLt	7.169406792058061e+17	user_648	Eurovision: How Twitter reacted to Jamala's win:   https://t.co/beEzBMYXLt	[]	eurovision jamala reacted twitter win	0.0	0.0	0.0	0.0	2	Ukr_Newz	Eurovision: How Twitter reacted to Jamala's win:   https://t.co/beEzBMYXLt	7.326023417324216e+17	5	[]	[]
954	732602350511099909	2016-05-17 16:03:06	tweet	732602350511099909	3185941787.0	NewzUkraine	Eurovision: How Twitter reacted to Jamala's win:   https://t.co/gwqhEcYKJx	3185941787.0	user_649	Eurovision: How Twitter reacted to Jamala's win:   https://t.co/gwqhEcYKJx	[]	eurovision jamala reacted twitter win	0.0	0.0	0.0	0.0	2	NewzUkraine	Eurovision: How Twitter reacted to Jamala's win:   https://t.co/gwqhEcYKJx	7.326023505110999e+17	5	[]	[]
955	732602385193783296	2016-05-17 16:03:14	tweet	732602385193783296	1442312376.0	Rutenien	Eurovision: How Twitter reacted to Jamala's win https://t.co/aK772E1Bzs	1442312376.0	user_971	Eurovision: How Twitter reacted to Jamala's win https://t.co/aK772E1Bzs	[]	eurovision jamala reacted twitter win	0.0	0.0	0.0	0.0	2	Rutenien	Eurovision: How Twitter reacted to Jamala's win https://t.co/aK772E1Bzs	7.326023851937833e+17	5	[]	[]
956	732602828062109696	2016-05-17 16:04:59	tweet	732602828062109696	2995846943.0	officialoreen	Seriously, instead of whining, be proud of Jamala &amp; her country. This isn't in the spirit of the contest, she deserved to win. #Eurovision	2995846943.0	user_1409	Seriously, instead of whining, be proud of Jamala &amp; her country. This isn't in the spirit of the contest, she deserved to win. #Eurovision	[]	amp contest country deserved eurovision jamala proud seriously spirit whining win	0.0	0.0	0.0	0.0	2	officialoreen	Seriously, instead of whining, be proud of Jamala &amp; her country. This isn't in the spirit of the contest, she deserved to win. #Eurovision	7.326028280621097e+17	11	[]	['#Eurovision']
957	732604002047778816	2016-05-17 16:09:39	retweet	732263770916032514	3307072595.0	TheBankova	President awarded @jamala title of the People’s Artist of Ukraine https://t.co/2df8J9zHP5	3594503713.0	user_1237	RT @TheBankova: President awarded @jamala title of the People’s Artist of Ukraine https://t.co/2df8J9zHP5	[]	artist awarded people president rt title ukraine	0.0	0.0	0.0	0.0	2	grc_ukraine	RT @TheBankova: President awarded @jamala title of the People’s Artist of Ukraine https://t.co/2df8J9zHP5	7.326040020477788e+17	7	['@TheBankova', '@jamala']	[]
958	732604298144710656	2016-05-17 16:10:50	tweet	732604298144710656	17198692.0	wiwibloggs	Yay! @Jamala_official, @damiandmusic and @sergeylazarev take home Marcel Bezencon Awards #eurovision https://t.co/vFflwvYEWP	17198692.0	user_2612	Yay! @Jamala_official, @damiandmusic and @sergeylazarev take home Marcel Bezencon Awards #eurovision https://t.co/vFflwvYEWP	[]	awards bezencon eurovision home marcel yay	0.0	0.0	0.0	0.0	2	wiwibloggs	Yay! @Jamala_official, @damiandmusic and @sergeylazarev take home Marcel Bezencon Awards #eurovision https://t.co/vFflwvYEWP	7.326042981447107e+17	6	['@Jamala_official', '@damiandmusic', '@sergeylazarev']	['#eurovision']
959	732604299872743425	2016-05-17 16:10:50	retweet	732598894941634560	3246064769.0	ZlatkoPercinic	Maybe they first have to ask #NATO . I know, it`s sarcastic. I`m still shocked by NATOs open affiliation wth @jamala https://t.co/12QSTWd2qn	2598298903.0	user_284	RT @ZlatkoPercinic: Maybe they first have to ask #NATO . I know, it`s sarcastic. I`m still shocked by NATOs open affiliation wth @jamala ht…	[]	affiliation ht it know nato natos open rt sarcastic shocked wth	0.0	0.0	0.0	0.0	1	StormBringer15	RT @ZlatkoPercinic: Maybe they first have to ask #NATO . I know, it`s sarcastic. I`m still shocked by NATOs open affiliation wth @jamala ht…	7.326042998727434e+17	11	['@ZlatkoPercinic', '@jamala']	['#NATO']
960	732605714934288384	2016-05-17 16:16:28	retweet	732604298144710656	17198692.0	wiwibloggs	Yay! @Jamala_official, @damiandmusic and @sergeylazarev take home Marcel Bezencon Awards #eurovision https://t.co/vFflwvYEWP	7.294568165983232e+17	user_1684	RT @wiwibloggs: Yay! @Jamala_official, @damiandmusic and @sergeylazarev take home Marcel Bezencon Awards #eurovision https://t.co/vFflwvYEWP	[]	awards bezencon eurovision home marcel rt yay	0.0	0.0	0.0	0.0	2	mimisloanedogu	RT @wiwibloggs: Yay! @Jamala_official, @damiandmusic and @sergeylazarev take home Marcel Bezencon Awards #eurovision https://t.co/vFflwvYEWP	7.326057149342884e+17	7	['@wiwibloggs', '@Jamala_official', '@damiandmusic', '@sergeylazarev']	['#eurovision']
961	732606441111064576	2016-05-17 16:19:21	tweet	732606441111064576	201809835.0	EurovisionIrela	Alexander Rybak Rants About Eurovision Politics, Betting, Voting, Jamala and Sergey Everyone has something to say... https://t.co/fJ93QpQUTm	201809835.0	user_3054	Alexander Rybak Rants About Eurovision Politics, Betting, Voting, Jamala and Sergey Everyone has something to say... https://t.co/fJ93QpQUTm	[]	alexander betting eurovision jamala politics rants rybak say sergey voting	0.0	0.0	0.0	0.0	2	EurovisionIrela	Alexander Rybak Rants About Eurovision Politics, Betting, Voting, Jamala and Sergey Everyone has something to say... https://t.co/fJ93QpQUTm	7.326064411110646e+17	10	[]	[]
962	732607560759533568	2016-05-17 16:23:48	retweet	732567200494583810	285502685.0	marcelsardo	😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https://t.co/wi5IONuYIJ	708479918.0	user_1566	RT @marcelsardo: 😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https…	[]	conference hang jamala kiew lazarev mistakenly opened press rt sergey song 😂😂	0.0	0.0	0.0	0.0	1	maria_engstrom	RT @marcelsardo: 😂😂 Somebody will hang for this  In Kiew, Press Conference with #Jamala mistakenly opened with Sergey Lazarev’s Song  https…	7.326075607595336e+17	12	['@marcelsardo']	['#Jamala']
963	732607901790048256	2016-05-17 16:25:09	retweet	732164794061598720	201745878.0	jamala	Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	734723101.0	user_3063	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	[]	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	0.0	0.0	0.0	0.0	2	EuroMarion	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	7.326079017900483e+17	8	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
964	732608289557598208	2016-05-17 16:26:42	retweet	732602828062109696	2995846943.0	officialoreen	Seriously, instead of whining, be proud of Jamala &amp; her country. This isn't in the spirit of the contest, she deserved to win. #Eurovision	1965455076.0	user_1904	RT @officialoreen: Seriously, instead of whining, be proud of Jamala &amp; her country. This isn't in the spirit of the contest, she deserved t…	[]	amp contest country deserved jamala proud rt seriously spirit whining	0.0	0.0	0.0	0.0	2	JaviCas_99	RT @officialoreen: Seriously, instead of whining, be proud of Jamala &amp; her country. This isn't in the spirit of the contest, she deserved t…	7.326082895575982e+17	10	['@officialoreen']	[]
965	732608597662793728	2016-05-17 16:27:55	retweet	732164794061598720	201745878.0	jamala	Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	1344920658.0	user_2221	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	[]	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	0.0	0.0	0.0	0.0	2	queen_gagarina	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	7.326085976627937e+17	8	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
966	732608838306795520	2016-05-17 16:28:52	retweet	732164794061598720	201745878.0	jamala	Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	2421058156.0	user_3067	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	[]	cometogether eurovision eurovision_ukraine jamala jamala1944 love rt джамала	0.0	0.0	0.0	0.0	2	escmatthew	RT @jamala: Thank you for your love!   #джамала #jamala #eurovision #jamala1944 #eurovision_ukraine  #cometogether https://t.co/JKKFl9ZBTr	7.326088383067955e+17	8	['@jamala']	['#джамала', '#jamala', '#eurovision', '#jamala1944', '#eurovision_ukraine', '#cometogether']
967	732609851537403904	2016-05-17 16:32:54	retweet	732570611621339139	1442312376.0	Rutenien	Radio Free Europe/Radio Liberty: Jamala says song won on artistic, not political, grounds: Ukr... https://t.co/V9BAIPAcpK #FreeSavchenko	242453041.0	user_636	RT @Rutenien: Radio Free Europe/Radio Liberty: Jamala says song won on artistic, not political, grounds: Ukr... https://t.co/V9BAIPAcpK #Fr…	[]	artistic europe fr free grounds jamala liberty political radio radio rt song ukr won	0.0	0.0	0.0	0.0	2	Lexoid	RT @Rutenien: Radio Free Europe/Radio Liberty: Jamala says song won on artistic, not political, grounds: Ukr... https://t.co/V9BAIPAcpK #Fr…	7.326098515374039e+17	14	['@Rutenien']	['#Fr']
968	732610159986413569	2016-05-17 16:34:08	tweet	732610159986413569	2980933206.0	dlUkraine	Ukraine's Jamala Wins Eurovision Song Contest with Politically Charged '1944': The BBC reported that Ukraine'... https://t.co/8hjWEijZ8g	2980933206.0	user_131	Ukraine's Jamala Wins Eurovision Song Contest with Politically Charged '1944': The BBC reported that Ukraine'... https://t.co/8hjWEijZ8g	[]	1944 bbc charged contest eurovision jamala politically reported song ukraine ukraine wins	0.0	0.0	0.0	0.0	2	dlUkraine	Ukraine's Jamala Wins Eurovision Song Contest with Politically Charged '1944': The BBC reported that Ukraine'... https://t.co/8hjWEijZ8g	7.326101599864136e+17	12	[]	[]
969	732610217976975361	2016-05-17 16:34:21	retweet	732549991860838407	7.095315408630825e+17	JakoVarrd	#FREESAVCHENKO Nadia congrats #Jamala &amp; all Ukrainians via @mark_feygin https://t.co/gyniQuXr1P	242453041.0	user_636	RT @JakoVarrd: #FREESAVCHENKO Nadia congrats #Jamala &amp; all Ukrainians via @mark_feygin https://t.co/gyniQuXr1P	[]	amp congrats freesavchenko jamala nadia rt ukrainians	0.0	0.0	0.0	0.0	2	Lexoid	RT @JakoVarrd: #FREESAVCHENKO Nadia congrats #Jamala &amp; all Ukrainians via @mark_feygin https://t.co/gyniQuXr1P	7.326102179769754e+17	7	['@JakoVarrd', '@mark_feygin']	['#FREESAVCHENKO', '#Jamala']
970	732610642012704769	2016-05-17 16:36:02	retweet	732284999924383746	1442312376.0	Rutenien	Kateryna Smagliy: Jamala's triumph at Eurovision reminds Ukraine to take cultural diplomacy se... https://t.co/mvhPsKstFj #FreeSavchenko	242453041.0	user_636	RT @Rutenien: Kateryna Smagliy: Jamala's triumph at Eurovision reminds Ukraine to take cultural diplomacy se... https://t.co/mvhPsKstFj #Fr…	[]	cultural diplomacy eurovision fr jamala kateryna reminds rt se smagliy triumph ukraine	0.0	0.0	0.0	0.0	2	Lexoid	RT @Rutenien: Kateryna Smagliy: Jamala's triumph at Eurovision reminds Ukraine to take cultural diplomacy se... https://t.co/mvhPsKstFj #Fr…	7.326106420127048e+17	12	['@Rutenien']	['#Fr']
971	732611176648019970	2016-05-17 16:38:10	retweet	732301187530260480	204036782.0	BAREI_MUSIC	The most beautiful prize has been sharing music with all of you @Kaliopi_KMP @j_pootsmann @jamala @NikaKocharov &amp; @Y_G_L @NickyByrne	2798928538.0	user_3080	RT @BAREI_MUSIC: The most beautiful prize has been sharing music with all of you @Kaliopi_KMP @j_pootsmann @jamala @NikaKocharov &amp; @Y_G_L @…	[]	amp beautiful music prize rt sharing	0.0	0.0	0.0	0.0	2	MustiSchatzen	RT @BAREI_MUSIC: The most beautiful prize has been sharing music with all of you @Kaliopi_KMP @j_pootsmann @jamala @NikaKocharov &amp; @Y_G_L @…	7.3261117664802e+17	6	['@BAREI_MUSIC', '@Kaliopi_KMP', '@j_pootsmann', '@jamala', '@NikaKocharov', '@Y_G_L']	[]
972	732611241605226496	2016-05-17 16:38:25	tweet	732611241605226496	35237963.0	Russianspringru	#Eurovision song from #Ukraine with #Jamala not political motivated? directly connection with #NATO  https://t.co/3q0lAc026c	35237963.0	user_888	#Eurovision song from #Ukraine with #Jamala not political motivated? directly connection with #NATO  https://t.co/3q0lAc026c	[]	connection directly eurovision jamala motivated nato political song ukraine	0.0	0.0	0.0	0.0	1	Russianspringru	#Eurovision song from #Ukraine with #Jamala not political motivated? directly connection with #NATO  https://t.co/3q0lAc026c	7.326112416052265e+17	9	[]	['#Eurovision', '#Ukraine', '#Jamala', '#NATO']
973	732611942595067904	2016-05-17 16:41:13	retweet	732611676973846528	237851661.0	NewsweekEurope	In Opinion: Jamala’s Eurovision win will counter Putin’s lies. @kennaninstitute https://t.co/0GugAJ8IwZ https://t.co/3HiG1rrm8L	176949501.0	user_1386	RT @NewsweekEurope: In Opinion: Jamala’s Eurovision win will counter Putin’s lies. @kennaninstitute https://t.co/0GugAJ8IwZ https://t.co/3H…	[]	counter eurovision jamala lies opinion putin rt win	0.0	0.0	0.0	0.0	2	MrKovalenko	RT @NewsweekEurope: In Opinion: Jamala’s Eurovision win will counter Putin’s lies. @kennaninstitute https://t.co/0GugAJ8IwZ https://t.co/3H…	7.326119425950679e+17	8	['@NewsweekEurope', '@kennaninstitute']	[]
974	732612110539063297	2016-05-17 16:41:53	retweet	732611241605226496	35237963.0	Russianspringru	#Eurovision song from #Ukraine with #Jamala not political motivated? directly connection with #NATO  https://t.co/3q0lAc026c	1273247052.0	user_1570	RT @Russianspringru: #Eurovision song from #Ukraine with #Jamala not political motivated? directly connection with #NATO  https://t.co/3q0l…	[]	connection directly eurovision jamala motivated nato political rt song ukraine	0.0	0.0	0.0	0.0	1	LoveDomine	RT @Russianspringru: #Eurovision song from #Ukraine with #Jamala not political motivated? directly connection with #NATO  https://t.co/3q0l…	7.326121105390633e+17	10	['@Russianspringru']	['#Eurovision', '#Ukraine', '#Jamala', '#NATO']
975	732612425531412480	2016-05-17 16:43:08	retweet	731874665237381120	1442312376.0	Rutenien	Fusion: Ukraine’s Jamala wins Eurovision with political song, Twitter freaks out and here’s Ju... https://t.co/qlFqTXfRPk #FreeSavchenko	242453041.0	user_636	RT @Rutenien: Fusion: Ukraine’s Jamala wins Eurovision with political song, Twitter freaks out and here’s Ju... https://t.co/qlFqTXfRPk #Fr…	[]	eurovision fr freaks fusion here jamala ju political rt song twitter ukraine wins	0.0	0.0	0.0	0.0	2	Lexoid	RT @Rutenien: Fusion: Ukraine’s Jamala wins Eurovision with political song, Twitter freaks out and here’s Ju... https://t.co/qlFqTXfRPk #Fr…	7.326124255314125e+17	13	['@Rutenien']	['#Fr']
976	732612815958212609	2016-05-17 16:44:41	retweet	732585655054766081	83795099.0	NATO	Watch our 2015 profile of @jamala who just won #Eurovision song contest https://t.co/VeirC15BrI #Ukraine	2741787174.0	user_3088	RT @NATO: Watch our 2015 profile of @jamala who just won #Eurovision song contest https://t.co/VeirC15BrI #Ukraine	[]	2015 contest eurovision profile rt song ukraine watch won	0.0	0.0	0.0	0.0	2	Boson77Higgs	RT @NATO: Watch our 2015 profile of @jamala who just won #Eurovision song contest https://t.co/VeirC15BrI #Ukraine	7.326128159582126e+17	9	['@NATO', '@jamala']	['#Eurovision', '#Ukraine']
977	732613021470711808	2016-05-17 16:45:30	retweet	732593031396925440	296476996.0	dekikrim	@NATO @jamala 90% of the Crimean Tatars collaborated with fascists.NATO=NAZI https://t.co/sh7p2CbnW3	2741787174.0	user_3088	RT @dekikrim: @NATO @jamala 90% of the Crimean Tatars collaborated with fascists.NATO=NAZI https://t.co/sh7p2CbnW3	[]	90 collaborated crimean fascists nato nazi rt tatars	0.0	0.0	0.0	0.0	1	Boson77Higgs	RT @dekikrim: @NATO @jamala 90% of the Crimean Tatars collaborated with fascists.NATO=NAZI https://t.co/sh7p2CbnW3	7.326130214707118e+17	8	['@dekikrim', '@NATO', '@jamala']	[]
978	732616227865137152	2016-05-17 16:58:14	retweet	732348069031886849	2462268236.0	JohnDelacour	I must say I feel a little sorry for @jamala, from the start simply a tool in the West’s ❝#CrimeanTatars❞ campaign https://t.co/ZduJgP8X7J	340613559.0	user_3103	RT @JohnDelacour: I must say I feel a little sorry for @jamala, from the start simply a tool in the West’s ❝#CrimeanTatars❞ campaign https:…	[]	campaign crimeantatars❞ feel rt simply start tool west	0.0	0.0	0.0	0.0	1	murashckina	RT @JohnDelacour: I must say I feel a little sorry for @jamala, from the start simply a tool in the West’s ❝#CrimeanTatars❞ campaign https:…	7.326162278651372e+17	8	['@JohnDelacour', '@jamala']	['#CrimeanTatars']
979	732616420740222976	2016-05-17 16:59:00	retweet	732495636881244160	3082499172.0	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	1284290468.0	user_729	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	[]	@jamala eurovision political rt song statement victorialive winner	0.0	0.0	0.0	0.0	2	ESCSamuel	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	7.32616420740223e+17	8	['@VictoriaLIVE', '@jamala']	['#Eurovision', '#VictoriaLIVE']
980	732616540101742597	2016-05-17 16:59:29	retweet	732495636881244160	3082499172.0	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	4754588003.0	user_738	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	[]	@jamala eurovision political rt song statement victorialive winner	0.0	0.0	0.0	0.0	2	pharaphrasing	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	7.326165401017426e+17	8	['@VictoriaLIVE', '@jamala']	['#Eurovision', '#VictoriaLIVE']
981	732617462169145344	2016-05-17 17:03:09	tweet	732617462169145344	3390749657.0	112NewsFeed	#EuropeanBroadcastingUnion: #Ukraine’s @jamala remains #Eurovision winner https://t.co/7BBKyjcrWT https://t.co/gDUJQzLAjy	3390749657.0	user_723	#EuropeanBroadcastingUnion: #Ukraine’s @jamala remains #Eurovision winner https://t.co/7BBKyjcrWT https://t.co/gDUJQzLAjy	[]	europeanbroadcastingunion eurovision remains ukraine winner	0.0	0.0	0.0	0.0	2	112NewsFeed	#EuropeanBroadcastingUnion: #Ukraine’s @jamala remains #Eurovision winner https://t.co/7BBKyjcrWT https://t.co/gDUJQzLAjy	7.326174621691453e+17	5	['@jamala']	['#EuropeanBroadcastingUnion', '#Ukraine', '#Eurovision']
982	732618057277972481	2016-05-17 17:05:30	retweet	732495636881244160	3082499172.0	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	2575320269.0	user_1499	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	[]	@jamala eurovision political rt song statement victorialive winner	0.0	0.0	0.0	0.0	2	chloemollie_	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	7.326180572779725e+17	8	['@VictoriaLIVE', '@jamala']	['#Eurovision', '#VictoriaLIVE']
983	732618114161074177	2016-05-17 17:05:44	retweet	732495636881244160	3082499172.0	VictoriaLIVE	.@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	19496458.0	user_2776	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	[]	@jamala eurovision political rt song statement victorialive winner	0.0	0.0	0.0	0.0	2	PeteJLewis	RT @VictoriaLIVE: .@jamala, #Eurovision winner: I don't have any political statement in my song #VictoriaLIVE https://t.co/E0thCd2pKM	7.326181141610742e+17	8	['@VictoriaLIVE', '@jamala']	['#Eurovision', '#VictoriaLIVE']
